taxi_renavam,taxi_placa,taxi_chassi,taxi_modelo,taxi_marca,taxi_ano,taxi_status
38433687,FVP4145,5IM163ZZ30V315758,Connecticut,Cranston,2003,1
71854097,YFO4952,3DX549LG24H093009,Mississippi,Cheyenne,2013,1
14068706,ICA9451,1HG199XQ18I102813,South,Forest,2016,1
41108334,EEN4719,2XZ492WI47L689841,Arizona,Quincy,2003,0
14175598,ZJS8404,4WN189RQ36J074640,Nebraska,Grass,1990,0
65476051,ZXB6265,6JQ074ZT66S230106,Alaska,Akron,2007,1
66545267,OJH6586,0HH683BR38C358608,Nevada,Tustin,2009,0
48657219,HUT3102,7XZ397YL86K645746,Washington,Easthampton,2007,0
45689923,RJA2761,9PX101FH27P717547,Arizona,Falls,1997,0
58994880,UCT8931,0QV185YM19U783884,Oklahoma,Winooski,2007,0
28416715,AHF0269,3MP127DQ95G181945,Massachusetts,New,2007,1
48459294,TYE5813,1FF689GF08I060532,Vermont,Colorado,1994,1
41691117,NPY4479,1BZ225UZ58V384400,Minnesota,Radford,2007,1
68787980,DRR1023,5WO926NL37S660655,Alaska,Saint,2003,0
79360332,IXA5159,7TV296EK58D146491,Washington,Malibu,1991,0
13387601,RDU2399,4JD673DT83G647418,Iowa,Greensburg,2005,1
60851959,OQZ9089,5MY098SR13I777339,Minnesota,Lock,2018,0
83680837,ZRQ0676,9WF208ZZ11J550357,Rhode,Baton,1998,0
76449301,MKK8816,0YE489VO64I286616,West,Bayamon,2014,1
68580450,BJP2309,5BN283FD54E456116,Mississippi,Blythe,1991,1
52433375,FTM1625,2MA913WE91T083984,Ohio,Idaho,2004,1
54991672,JHZ1558,8ED866XO55K550986,Idaho,Atlantic,2005,0
80407102,SEE3627,9TA547HR45K496376,Illinois,Bangor,1990,0
41654594,RLC4328,1ED460MJ69P552686,Alaska,Cypress,2004,0
24354115,WQV9936,9MA796JR88I529716,Montana,Nashville,1999,0
33148521,ASX0893,0YN719XT96B193449,Pennsylvania,Waukegan,1998,0
43307708,EAN3084,3RY684SD89X217420,Rhode,Lebanon,1995,1
30636684,ODG2845,5HM230EQ40K639752,Arkansas,Laconia,2014,1
15541414,HVK2310,0MK990LL02Y623735,Oregon,Grand,1998,1
39334221,UCC0628,6YR394VN85F391142,Massachusetts,Shawnee,1993,0
71632753,FAD4754,1RE274QP89Q122808,California,Moorhead,1998,1
17594095,AYZ4625,5HH835EB26G799133,Mississippi,North,1995,1
33330237,JNE0561,1BQ353NL86M323435,Mississippi,Buena,1998,1
60078434,KZO2104,9HS594MT02G843510,Nebraska,Lakewood,1997,1
22148944,KWX0365,5DC668UG68P843091,North,Tok,1999,1
42489802,WCL1808,3GJ816EK48O365277,Mississippi,Marlborough,2004,0
67962544,MRX7459,3OO777RR30Z435728,Delaware,Jonesboro,1998,1
57118999,AMP0178,1LP215JV86G406941,Virginia,Mentor,1993,1
36914723,QSQ5791,9IQ881LS85J655197,Alabama,Aberdeen,2008,1
44913371,AOM6776,4WJ447OB65I156862,District,Greensburg,2013,1
40591326,KPW8931,9QB156UC45W986608,Montana,Chelsea,2003,0
62837867,LVX1432,5LI953XG44S697485,Connecticut,Midwest,1993,1
41444221,AJO2294,6PG085LH68R665056,Mississippi,Attleboro,2015,0
46466474,PYL1394,7GR124BG41Q379572,Michigan,Rolling,2001,0
70125946,HNP8718,8AP620SV90H616081,Oklahoma,Champaign,2001,0
42246603,GGX3928,9AJ700AS48I447489,Minnesota,Lima,2006,1
41280537,IEI0525,3CV396NZ85P331439,Nebraska,La,1999,1
67749215,NKA2938,8ZR950DP23K230098,Nebraska,Birmingham,2000,1
75796836,QXK2263,2IH655SS12J931643,Ohio,Uniontown,2015,0
75885994,STV4642,2AS801WP49M648046,Michigan,New,1991,1
58708510,FWB6474,4SC474YL18D146123,Arkansas,Uniontown,2008,1
31353264,FPE7216,1NI881QJ62L652130,Idaho,Longview,2016,1
14069647,XWC9733,1TJ759EF40J775507,Michigan,Columbus,2008,1
76473668,VQK2838,8LF948KU74N840084,Mississippi,Washington,2010,0
24994638,VNA4493,4AQ236AA49C012713,Massachusetts,Lubbock,2011,1
77874151,HZA8879,5UH883WS98H915347,Delaware,Sierra,1998,0
63533488,PNF8498,4SX336ZB18Y375311,Rhode,Auburn,1992,0
14361895,YVG0818,7BE249KB77O448532,Alabama,Vineland,2007,1
54912642,PRQ6551,0LK617GY59Q382803,Oregon,Valdosta,2006,0
38597689,YVZ2962,9IL193US46V327603,Oklahoma,Appleton,1995,1
34082279,XDE2724,2QO888GM72O347363,South,Monterey,2017,0
83656770,IZC0511,8TE872RT54C187505,Hawaii,Woburn,2012,0
21997866,RMB1649,0ES624LV70C101036,Wisconsin,Norwich,1990,1
22574315,GYK0464,5KO440JO78C482553,Iowa,Woburn,1992,0
65635528,AXX6880,6YP865JL60F615760,Louisiana,Iowa,1994,1
58435163,BPR4149,0GD459HM11C878156,New,Mount,2009,1
36166016,CHD6136,9VB833ZD49Y595614,Connecticut,Bradbury,2006,0
50048921,QNP5542,4PN906GK75M734852,Nevada,San,2003,0
14476634,FXM1296,1ZE991OW87L650058,West,El,2002,1
38392061,ZBO0053,7PN678VR19A660212,New,Farrell,1992,0
50011569,SJB9835,0FB941CQ29Z463823,Michigan,South,1995,0
56000836,FEW6572,6WP942ZS30Q405452,Florida,Salisbury,2014,0
17677989,JRI1202,9AA502PE84Q052726,Washington,Waltham,2000,0
39940248,ONM4022,4HN421DY63H237878,Indiana,Bentonville,2007,0
79484266,ZJV2523,0JG297KS48E829438,Nevada,Glendale,2005,0
77547482,HLB2257,5UD008HN79T697573,Kansas,Elkhart,2017,0
21364477,HWF9646,2MP801IP92K008901,Georgia,Mesquite,1997,1
43998855,XBC4962,5YG775EX52S567085,Ohio,Hudson,1992,0
84295824,AZK0418,4CU437MR16X922094,Idaho,Oakland,2009,0
55731813,UXP5744,9ED261VS92F862576,Maine,Cheyenne,1997,0
48250862,PPS6065,6OC326EP86Q889378,Louisiana,Redondo,2016,1
37986061,XGJ1476,6LT516CE84W811771,Colorado,Melrose,1990,0
21433338,MDA0626,2FL224UT96C606024,Missouri,Gardena,2015,1
17425805,HWY7687,9OJ371VL16T732623,Texas,Santa,1994,1
79008886,OGD2757,7XO597JY21N951762,Montana,Winooski,2008,1
35502811,LPR8402,5IP177SZ37A124793,South,Merced,2006,1
70412914,EOK1630,0NH019WQ77P604699,New,Clovis,2005,1
64946921,YOR7971,8DV852VJ59U454569,Georgia,Corona,2001,1
81205858,EVN7083,8VH664IY70L516177,Colorado,Stafford,1994,1
42857561,ANW9460,7LG900NI45R088252,Georgia,New,2008,1
42089086,GFP9794,5DO242QF29S738789,Kentucky,York,2011,0
18454829,VQH4220,7PT522PN98H322157,Arizona,Aguadilla,2016,1
70320265,HLI1494,2YF645KN27O707651,Nebraska,Camden,1992,1
64272088,HUN5628,1OF563TP45H966264,Missouri,Brockton,1998,1
87372115,QHC4910,7PS422RH65J764836,Nebraska,Culver,1994,1
36152932,JVK3112,7NY634FD78V787849,Vermont,North,1993,1
33126019,IHZ1649,0IH119EZ19R875849,Florida,Virginia,2005,1
54164434,VYJ7023,4CG071XT75F156480,Rhode,Boulder,1993,0
42075419,GKT8162,2NY716AW32N744969,District,San,2007,1
86684143,DUV7102,7GZ048YF10D232640,Illinois,Eureka,1999,1
27437013,OCU2385,3ON537XP90C271821,Connecticut,Compton,2004,0
31972846,VSC7271,8OY445OM46W139486,South,Cambridge,2005,0
62624422,MIY9208,5OL833KN78L212115,Utah,Boulder,1991,0
35042744,XFT2735,5IO625KA43T229016,Louisiana,Bandera,2014,1
75500079,ASY4013,3XV517DP81W341466,Wisconsin,Del,2002,1
36035463,FBV2597,5NA729QP84S020624,District,New,2000,0
22633349,MRP9420,9NJ432WK57K978463,Idaho,Oneonta,2001,1
76865568,LVX9273,2DJ999YU63D269802,Florida,Covington,2004,0
29604016,MCW4935,5FX352OB81T862562,Vermont,Newburgh,2003,1
55139569,IWL9149,7VC125GL52B409791,Nevada,Tulsa,2000,1
47118109,VBO5345,9IS561VS01X690110,Pennsylvania,Fontana,2017,0
59991839,TDK7659,4HJ120RO80P471843,Maryland,Union,2003,0
12855867,VGB2747,7XB084OV53M686784,Texas,Gaithersburg,1991,0
58672834,SDR9149,9GO529VI36G184568,Washington,Greensburg,2017,0
69405332,HHF3657,1EG048NR89V736667,Oregon,Valencia,1998,1
37037623,UBQ6890,9UL668KO86J386865,Washington,Plano,1998,1
39177951,MEF3740,3MC664VX23Z390125,Idaho,Roswell,2015,1
15716818,WAN0312,1LP324HR75N620505,South,LaGrange,1990,1
48826785,UJC9594,4DW862RZ65K223359,New,Christiansted,2007,0
86421820,MBC2872,3PQ847FV71Q407798,West,Lynn,2008,1
15958436,XCE7103,8ME952OA89G992499,Wyoming,Kahului,1994,0
84428809,TNX3247,1YG734KX78G921343,Minnesota,Cheyenne,2012,1
87260467,VIR4861,0WB095AB99R028367,Michigan,Saukville,2018,0
23107936,SYY2617,0CZ656UJ28Y104217,Michigan,Rock,1994,1
38863453,RHK3751,9RA876NI45C525380,Vermont,North,2000,1
66091312,NGZ9238,7FV967EA71Z458165,Minnesota,Pembroke,2016,0
70181881,WEI1127,9UG173WF17T673810,Massachusetts,Troy,2015,1
82844394,FFB5842,1GP881QS47O851748,California,Montgomery,1997,0
48591210,GNT8149,2CM939NF88X223073,Hawaii,Biddeford,1991,0
30905876,TYR9349,1HH110IQ91R288026,North,Claremore,1997,1
86644698,YAV4158,3SU492ZX20J976954,Florida,Guayama,2010,0
81017390,ZWC6174,2HK774JS59P263369,Washington,Rensselaer,1993,1
38258495,HGJ9221,9ZU506GI91I230617,Georgia,Nashua,2014,1
18828664,SYE7364,3AZ451RC83Q935808,Arizona,Dunkirk,2011,0
21821367,FGX8366,1DA795BK30X202644,New,Northampton,2000,1
77334286,RFU7469,4TS184NB05O006202,Iowa,Sioux,1997,1
37173393,HJQ1202,8EL939HZ18G574612,Hawaii,West,2010,0
23300414,VJY6716,1ID159DZ13B107623,Georgia,DeKalb,2001,1
85052675,YVK7985,8FI469DY15W543388,Florida,Mechanicville,2001,0
50250591,RWE6073,5QB064GD24U664932,Rhode,Fall,2007,1
44408634,AAV1801,5VL686AR74Y077357,Arizona,Anderson,1992,0
48286955,OPO4582,2UE100GJ94P121225,Texas,Douglas,2001,0
84481473,JNV1058,7LA804XC81P357080,Vermont,New,2002,0
22368587,KKC5807,1OT159MQ14N551906,Massachusetts,Schenectady,1997,1
48941309,IHO3918,8RK853UF52W384642,Maryland,Parker,2002,1
38062545,PAD1095,9AT855IC55T525747,Rhode,Kettering,2010,0
44734843,NAK7877,8YK415TU27N973422,Oklahoma,Sister,2011,1
25203353,IXT6996,3DU156RN80W115262,Rhode,Ypsilanti,2012,0
15096682,EOY7452,6OD332HI20W507837,North,Texas,1995,0
42311918,CKB7221,4VR248AF25F688920,Wisconsin,Detroit,2012,1
58908117,BSR7676,2ZW959IK83N404619,Mississippi,Branson,2010,1
16634856,CGT8816,3UQ885OJ01I539250,District,Anaheim,2012,1
58976183,RQB0950,2KF083MT66D806755,Louisiana,Charlotte,2013,0
46843222,DZD3338,3FN010FS11A445100,New,Elko,2003,0
75707510,UTC6450,7MQ376JO89M289301,New,Westfield,1992,0
29847041,OYA7995,8JD561GV49O935194,Minnesota,Agat,2016,0
54807870,YVX6937,4CF772ER18O468821,Kentucky,Scottsbluff,2004,0
48267916,OWZ4763,0FH106DK09K322390,Texas,Pierre,2011,1
14158938,XUM3968,7ET134QS24S074383,New,Idabel,2007,0
55301982,NBS2695,8TH983XK79I161987,Texas,Cudahy,2003,0
16383220,QSA2508,1DX030LE65P699197,District,Oshkosh,2007,1
46858401,IIG9024,7CB158TI40U884455,Nebraska,Newburgh,1997,1
29769764,ESN8395,6IL507UU08P800415,Hawaii,Covington,1990,0
83326399,ELD1213,8EC799DX80V618435,Idaho,Pueblo,2003,0
60729920,SHK2544,6YC300EX33F819957,Florida,North,2009,1
69555926,YFD2632,0XS858CA29R441835,Maryland,Homer,2014,0
42101493,DKA4144,1ED205MO18M163098,Rhode,El,1998,0
15583072,RQB7199,1DO829XE29R212356,Delaware,Saginaw,1992,0
17931899,VTA5927,1YB894OE00C129384,Delaware,North,2010,0
87526120,FPX5963,0HR359FH78W855813,Texas,DeKalb,2007,1
75355390,NZQ3663,4SU535HN92O744633,North,Bessemer,1990,1
17632781,PVI0363,0MT126CJ09V253812,North,Tupelo,2003,0
39682892,EYQ5875,0EU173DP11E663431,Indiana,Biloxi,1990,1
41247682,CDU1892,0GY004XN28H722606,South,Jersey,1996,0
84218449,PHB0675,6GA562FJ97V151974,Kansas,Elizabeth,1993,0
86086891,CFM7114,6CS318CI47T760931,New,Lawrence,2017,1
56391808,YMY1957,8LL688SH54D847533,Texas,Columbia,2013,1
51247908,SZE8264,3CD843AQ28K246349,Kansas,Alamogordo,2010,1
86761878,KIV4868,5ZQ932TL49V150855,Louisiana,Marshall,2010,0
86106285,KHW5566,9AK970JV57X754116,Pennsylvania,Miami,2015,1
45594460,UWE6528,4BJ966UX36Z508000,Iowa,San,2017,0
78487469,VFO1409,7ZL302RZ49X770283,Rhode,Dover,2006,1
62672895,DPM4354,6AU616YR27F771794,Wyoming,Broken,1991,1
61707682,PAK2636,8KE745EW02V111122,Nebraska,Syracuse,2014,0
26888140,VFC5603,3DH959CP93X579493,Maryland,Tonawanda,2015,1
23488840,KAW1146,4TH662TR45V859512,North,Eufaula,2004,0
69319286,PWG1753,5SN849WK55R507607,Utah,Council,1996,0
27070808,MBK4177,5HH403LS80J721890,Michigan,Lubbock,2010,0
58239046,QRR4762,1SO249LT32Q137521,Iowa,Seaford,2005,1
47504803,NUC1060,1JL666ND19H581810,North,Dunkirk,2016,0
84264829,TJB9108,3TF934NB67Y876502,Idaho,Bartlesville,2018,1
19498059,WPT6795,2QM591SM51H065265,New,Oneonta,2016,1
82524843,GWU7355,9TO710KU53J087499,Alabama,Walnut,2007,0
59884550,XXS2036,4DW682OP31P761763,Rhode,Bowling,2011,1
57630479,ZXV3474,2SC319XA74E386808,Kentucky,Kingsport,1993,0
14233016,XHF6003,9HU192BJ30C624608,Tennessee,Milwaukee,2011,1
83278587,KIN6202,6PU407TD64R471445,Oklahoma,Barrow,1993,1
39649466,LRK2015,3NR939MJ43S946673,Mississippi,Council,2010,0
84026821,ENB6265,0WD484WH30V085258,Wyoming,Kenner,2004,1
37462190,IPH5224,3WH742ZU83N751911,Indiana,Nashville,2006,1
54150585,HNP5045,2FI624CD83S634794,California,Union,1992,0
13213066,JJV5283,7MP219VF86F245924,Idaho,Pulaski,1994,0
67770573,IBP1277,9BD192VT44Z926444,Pennsylvania,Riverton,2007,1
70207119,CNI0382,1YP115NS89U969912,North,Monrovia,2013,0
21804637,OJY5555,7FH548FT51D045204,Colorado,Two,1995,1
61914015,JUX9938,1AY621GW42X010440,Rhode,Paducah,1999,1
84785438,PRY3147,8QB059BK58L055515,Vermont,Berlin,2012,1
42327969,YWP1406,8PH646DJ14V111891,New,Jackson,1999,0
17906723,SDJ0182,5OS077GY57S198170,Missouri,New,2002,0
39262180,RCC2666,1OQ189KC72D198065,Wyoming,Tucson,1991,1
69866020,CZW2466,3ON630XS55W490570,New,Scarborough,2009,1
32992500,WPH7455,3OS309AM14Z408187,Illinois,Jamestown,2011,1
23258212,CWP7870,0XH040YL57W146273,Mississippi,Calabasas,1998,1
75584133,EWJ5085,1LQ090HU42X224971,Wisconsin,Sacramento,1993,0
45585035,VIF8514,4AB867WT73C187056,Florida,El,1992,0
60863943,RMC3783,7JJ403VF03C028299,North,Hayward,1994,1
28592085,NDP6493,4DE871HY24V762483,Georgia,Montebello,1992,1
39001213,INU3581,7SQ842LH72I100396,Idaho,Normal,1990,1
21020071,EVY9527,8QZ202MN00C886268,New,Edmond,2016,1
62404070,BEZ3452,9JF591JB85T640596,Indiana,Vincennes,2013,0
30985512,JDR4598,4ZH961NG84C123151,Vermont,Meadville,2012,1
65308286,MOZ6725,2PQ920JR16N230482,Maine,Waycross,2011,0
73684481,VGG6691,1KA723JK05I404416,Oklahoma,Sioux,2017,1
60274645,YXV1155,7VY177YI03S097528,Idaho,Asheville,2008,0
35767081,ECF8340,9CY769EW33O891604,Hawaii,Logan,2015,1
79955008,DMB6824,6KA665GC95I103682,Oregon,Huntsville,2017,0
82086156,RJH2823,0MM983KQ85A948792,Alabama,Saginaw,2018,0
67280550,UQX3069,0RH629YX45R775614,Wyoming,West,1997,0
56569263,NOH8324,2HR321YB81R979361,Utah,Pomona,2002,1
84540334,DWD3951,7VV451CK93P738690,North,Westminster,2012,0
59169515,QCE4430,5UB126QQ29C291024,Florida,Manhattan,2006,0
68290536,RGW6390,7OK719FA08H645986,Maryland,Rohnert,2003,0
79160369,GXO1134,6CY522XY98H874907,New,Lahaina,2003,1
74134883,EJD2927,9VY662GC00H143357,Connecticut,Port.,2003,0
59873549,CYZ2700,7YW334BF47M463529,Rhode,Citrus,2004,1
43448229,KDA7857,0FT570JJ88X964148,Washington,Beverly,2010,1
31832549,WCV5085,3EG478LZ41S128787,South,Canandaigua,2010,1
13564895,GEE1440,1QT202XE28M769946,Mississippi,Beaver,1996,1
48542583,GBA9519,3HP579AO15X318529,Iowa,Winnemucca,1998,0
49636822,EJL1839,9OY844KX93Y571707,South,Rohnert,1997,1
60226807,GWJ3710,5TC210AJ62K989863,California,Weirton,2007,0
68074360,CNE7904,4IU012YT04X444516,Pennsylvania,White,1991,1
18783480,AME9441,7MJ807JV28E986635,Louisiana,Signal,2013,1
74412955,YOL5982,2FZ734JM89X276966,Vermont,Chino,2011,0
63940803,VCP1313,5DI265CT48P087748,Oklahoma,Newport,1991,0
61309090,AMW3224,4SO554ET55Y229160,Utah,Tamuning,2014,0
17659396,SXK7959,2UM528QQ87Q996563,Colorado,Belpre,1997,0
27067305,RUH0795,2JS559QR58T026541,Maine,Williamsburg,2011,0
14942384,TIS4548,9TB332EZ32K580522,Louisiana,Liberal,2000,1
25879165,ESD4850,0TJ897TU15Y806000,Kansas,Gold,2017,1
15326621,ITV7661,9RJ146CL41B000109,Kansas,Fall,1997,0
51473832,UDH9303,6ID438HI22L991334,Texas,Lexington,2003,0
27067672,ZPG1738,4SN646XY22U735537,Hawaii,Beverly,2018,0
62365281,OOD8657,9HA664VT92O921868,Iowa,Northampton,2000,0
65408226,FRQ6044,4MT304AN36W713710,Michigan,Layton,2017,0
21565818,JAN6102,5NQ550VC49L663538,New,Bloomington,1996,0
40186790,IVB4037,6RJ490BP14U200549,West,Zanesville,1990,0
17226042,PTX8918,7DV490YL23A047876,Illinois,Sun,1990,0
65189482,SAQ1410,6IT531EC31G329452,Ohio,Cape,2003,0
59787149,AHD0466,7JF929UR19Y611849,Tennessee,Annapolis,2004,1
59474592,JKZ6060,5AZ530NO11K783782,California,Brownsville,2002,1
28432766,VPD3455,0TM269XT35S818410,Mississippi,DeKalb,1996,1
46321339,NIX6315,4LT522XR92J579183,Texas,Ada,2003,0
46099157,LYK2513,8MA847PI24N343091,Florida,Farmer,1999,0
33748448,HPL6022,9XR454EY41S552885,Arizona,Jacksonville,1996,1
22774130,TFG3357,2QF540KZ29Y305030,Massachusetts,Modesto,1993,1
60354100,JBQ0387,4UY096NL54K430441,Louisiana,Clemson,2009,1
48838604,DBH4154,9QX478FI71S877721,Georgia,Coos,1990,1
67302961,MDR1813,8LY011HQ33L134892,Maine,Thousand,2009,0
48847478,YHJ7143,7HA794KI40Y076663,North,Cape,2011,0
69105183,KUO6903,1SF860HU59F750585,Missouri,Indianapolis,2003,1
58652904,BWC9600,7KD828BR99X065270,Utah,San,1991,0
59063514,VEZ6610,9RL790UI28W437591,New,Dalton,1995,1
53411728,JIA3165,3UW836MY68N354904,New,Battle,2000,0
50966309,MQC8287,2QL758BN49C028961,Nebraska,Falls,1994,1
34424775,OFS2813,7HH493WQ95E939912,Kentucky,Ashland,2016,0
65634848,PJE8877,4YP673TU20P357008,Indiana,Gettysburg,1998,1
70746574,FBH0172,6VN203JU74E418119,Delaware,Sanford,2017,0
26151660,HIO7808,8BD067JL33C060629,Mississippi,Kahului,1990,1
14001252,EJG3290,3NT737XY01V424049,Illinois,Placentia,1997,1
17070999,BPJ9044,7UA102SM89V362022,Kansas,Hammond,2008,0
74929578,IUK9549,5MP589JH72A633969,Arizona,Ames,2009,1
49757515,DKW8974,2MR631TG01A979460,Washington,Pawtucket,1994,0
51636389,PHG4202,6GD125RR05O757974,North,Roseville,2008,0
17880568,MZC7947,0EO206UC83I722493,Indiana,Loudon,2013,1
26330307,EFB7901,9ER985NO04U033399,Vermont,Sheridan,1997,1
25812229,LYA6517,2UR097GV02E087625,Maryland,Lander,1991,1
13996419,JBP7333,3QW915OY42I675909,Oklahoma,Melrose,2008,0
43753072,JVA3454,0IS167XN26S263958,North,Egg,1994,0
60694229,UJK7076,4DK661TZ80M619605,Idaho,Cody,1990,0
66536692,OIQ8689,3QM192YA91A322740,Minnesota,Brigham,2001,1
56679552,QYW7807,0WF746PZ89P759603,Louisiana,Cheyenne,2005,0
74386605,IYG5120,8WH687SF33G194457,Louisiana,Pottsville,1998,1
30995462,IYQ4170,7PJ176CN11R267583,Wisconsin,Fort,2000,0
27570238,SNX1355,9JI639AC74T573830,Illinois,Chelsea,1997,0
12692428,CLJ2880,6FC590HA81S061874,Indiana,Valencia,2006,0
35244543,WEH3696,4GY661HE55L810998,District,Green,2001,1
67334781,CFR8031,8HL352NO42G211899,Kansas,Virginia,1993,0
85988598,FVL2922,3YT802TO34O499335,Florida,South,1996,0
17357613,PLM8419,5DP158GO07O781718,Kentucky,Hannibal,2001,0
41717651,YKU1627,7HQ594ZT42S975692,New,Kenner,2008,1
86954926,UXQ9059,0UL803JP90Z445669,South,Santa,2003,1
72043069,XSF4074,2PS240HU08Q943857,Rhode,Casper,2013,0
75517077,MBM5347,9FV568WZ19I025442,Indiana,Northampton,1990,0
57942603,MRC6476,2XX718XM42Y103830,District,Falls,1995,1
34340130,RGO5714,1VY526EK33H045892,Oklahoma,Hudson,2019,1
24465341,DRX6319,7FN373PM50F663902,Texas,Lansing,1996,0
16692698,ZHQ0302,1JN368JM04X271810,Mississippi,Cape,2017,0
25143909,VUA0206,6CE350IU19K280779,South,Attleboro,1991,0
70424388,CQO0858,3FZ190YF49M922668,Massachusetts,Huntsville,2009,1
84983772,AYB7341,3BF017DJ92Q403943,Minnesota,Northampton,1994,1
65309658,YGT8940,1WL920XG82H803616,Oregon,Isle,2013,0
21236784,RJX2561,4OM565PI24M322853,Connecticut,Modesto,1996,1
66852525,DXM7985,4EA244OS25X832030,Iowa,Palm,1998,1
82143562,IQD4388,7HV671XF42U964048,North,Douglas,2015,0
49917137,WVA8049,7RG492YE45I358111,Arkansas,West,2012,1
49318024,XFQ0854,5EU834EJ49A404938,New,Bradbury,2016,1
58284716,FCF0657,8ZY151DH47E883870,Washington,Fresno,1997,0
51435651,BCV7387,1NN452NO78N168866,Pennsylvania,Pottsville,2012,0
26145321,UMV6784,4JY320TC32I316255,Colorado,Greenfield,1996,1
77002533,PPY2833,1IX988FT10E170358,Utah,Twin,2013,1
50705645,DJK6230,5RM854GU92J419377,Arkansas,Gloversville,2017,1
13204522,RES9257,6XO743TR88J426372,Missouri,Bay,1991,1
30734072,EDN5089,5KH230QF13H420315,Maryland,Nogales,1995,0
69259115,RMO0512,5LJ729WY01O249795,Illinois,West,2005,1
24277067,ZRN9421,4OX237WX75G825936,Idaho,Agawam,2017,0
16955534,MEL1839,4KV347IN77V261965,Arizona,Warwick,2002,0
28709293,FZO9610,3AB937TR63W568658,Illinois,Port,2012,0
43363083,PHT6126,4XW133FM25C935799,West,Midwest,2019,0
32088636,YDR6428,4ZH024KL78D795077,Washington,Independence,2008,1
70323306,KAX7031,8GO067ER01T243815,Illinois,Corry,2001,0
73640046,YJN1477,0XY081XH04C270813,Massachusetts,Fontana,2009,1
85567187,OXL9867,6QL243WY98Q653309,New,Idaho,2008,1
75287238,KDM6383,4RJ364RI52Z735293,Nebraska,Troy,2009,1
65513787,YWB6508,3AZ047EA61S720021,Rhode,Crown,2007,0
35965416,OSL4972,7UJ985FH60X363611,Kansas,Boston,2001,0
23072180,GMG5614,1OV143ZJ45Z380363,Maine,Hope,2008,1
86362327,DJM2671,3IP329LH33N131743,Florida,Georgetown,2005,0
21407919,ABL0973,7WR708CZ77R157790,Nebraska,Bandon,2004,1
60202911,MPH7730,9LS440MN21S113190,Virginia,Danville,2006,0
21358646,EVP3240,3JJ501UM41T076835,Alaska,Saint,1990,1
86543799,DCK9688,0HU087PM62A511632,Georgia,Brookfield,2010,0
67028098,MPW3136,6FL989LF18E341472,Connecticut,Frederick,2004,1
42607380,IAV4407,1JB527ZI13X759446,South,Superior,2011,0
71842514,QNZ9556,3XD035FY46B985583,Virginia,Akron,2011,0
30969477,NCH0811,2NA075OD22T547999,Montana,Rockford,2001,1
26796580,EJI6849,4HR804EW01X836244,Louisiana,Omaha,1996,1
33175387,LSV5731,9SB632TX08E506150,Nebraska,Marshfield,2000,0
20257383,AKZ5896,2RP025YH35Y186932,Texas,Thibodaux,1991,0
67061207,QIJ2248,0PE091IY32R780782,California,Kearns,2008,1
22345485,PDC3320,0EV888OV43S136997,Ohio,Fairfield,2006,1
43119001,DPI1605,7AI134CR68I027878,Ohio,Corinth,2007,0
81887052,FZD8663,1VE272VZ69T787206,New,Powell,2017,0
13517929,DSB2304,9DB127LQ59P086065,Montana,Honolulu,2008,1
16369390,HAY9292,2LJ935EO80X522362,Kansas,Bozeman,2003,0
13256861,PME9337,5TR283SX58J900012,Idaho,Lynn,2006,0
13686623,QLF4795,1QW315RR02C106989,Virginia,Terre,2001,0
37845316,XNH7768,9PB447XU37F941448,California,Grand,1996,0
83565213,BVW3397,0HJ574WM23B450047,Minnesota,Milford,1996,0
57719695,OVW3318,0JB692YI85A071891,Nebraska,La,2016,1
45041698,HTY8528,9OQ681QY24W939171,Alaska,Fajardo,2009,0
81981381,UIU5684,5DW689PB69G754652,New,Glen,1992,1
59555717,GBH1886,0CD500KW35R003872,Maryland,Hopkinsville,1992,1
50786219,TXR1760,2LS311VB67N509233,Oregon,Wisconsin,2009,1
13971766,QCQ9004,9HD685DS99O855112,District,New,2005,0
16095494,KJS8950,8OV564KR47T206714,Indiana,Charleston,2005,1
29347370,WGW8292,0EX829WG13T543746,Minnesota,Cedarburg,2005,0
69274605,DDE7592,2AH616DT89S640482,Kansas,Starkville,1992,1
15746939,NTU6845,1QP302TF31J699079,Georgia,West,2004,0
62880943,PDU5420,6XH152NJ08S225856,Florida,East,2001,1
84183607,EPK7727,4SJ069MM23C030783,Minnesota,Akron,2012,1
79077072,WAB8643,6FX239AN56Y511897,New,Cedarburg,2000,1
17627881,ISR4607,7XK618EL96R008747,South,Santa,1997,0
63959484,YTB1298,1DD100DW54J036524,Alaska,St.,2006,1
21482034,KPO1053,0ZZ276DW25M406084,Colorado,Bandon,2005,1
39589388,WMM0053,6FQ054LD38G461685,Washington,Dodge,1990,0
81987473,QJK0927,7EB008ZI61J091897,Oklahoma,St.,2004,0
43185161,LKD8188,0TF171PA04X742319,Arkansas,East,2011,1
35731005,KUC5684,6CW411TF22H581859,Wisconsin,Roseville,2001,0
13244267,HUW6237,0TG620UY91V391422,Massachusetts,Milwaukee,2006,1
57623165,LPX6238,3DG919KH68U635699,Delaware,Beacon,2008,0
25853438,BNQ8009,9WU180OQ75M889971,Oregon,Ypsilanti,2016,0
78846829,YKJ4804,3GD423ZX03J423887,Montana,Ames,2018,0
63488466,ZVE2160,0ZZ912YV34P762363,North,Topeka,2010,1
57605708,YCF3098,4WN757FF40B052387,Arkansas,Stevens,2017,0
